hour,ambient_temp,battery_temp,soc,energy,efficiency
236,28.09730009136793,28.22827309228161,0.9,0.0,0.9345134995431603
237,28.76990740565229,28.907606479708814,0.9,0.0,0.9311504629717385
238,25.74360658514964,25.851042651001137,0.9,0.0,0.9462819670742517
239,25.645985093635737,25.752444944572094,0.9,0.0,0.9467700745318213
240,24.709762047653147,24.809762047653148,0.9,0.0,0.95
241,25.861725594286835,25.970342850229702,0.9,0.0,0.9456913720285658
242,26.26672642227871,26.379393686501494,0.9,0.0,0.9436663678886064
243,26.40104861027261,26.515059096375335,0.9,0.0,0.9429947569486369
244,25.865970507501228,25.97463021257624,0.9,0.0,0.9456701474624938
245,28.151640767386336,28.2831571750602,0.9,0.0,0.9342417961630682
246,28.491690369868092,28.626607273566773,0.9,0.0,0.9325415481506595
247,29.326461315537124,29.469725928692494,0.9,0.0,0.9283676934223143
248,29.888887427952607,30.037776302232132,0.9,0.0,0.9255555628602369
249,30.950054052691893,31.109554593218814,0.9,0.0,0.9202497297365405
250,33.10013409024038,33.281135431142786,0.9,0.0,0.9094993295487981
251,32.3807939150678,32.554601854218475,0.9,0.0,0.9130960304246609
252,33.73409700011525,33.9214379701164,0.9,0.0,0.9063295149994237
253,32.82978523051654,33.008083082821706,0.9,0.0,0.9108510738474173
254,32.48198914375193,32.656809035189454,0.9,0.0,0.9125900542812403
255,32.51632153194995,32.69148474726945,0.9,0.0,0.9124183923402502
256,31.20403218090036,31.366072502709365,0.9,0.0,0.9189798390954982
257,30.003727968235584,30.15376524791794,0.9,0.0,0.924981360158822
258,27.775912181228996,27.903671303041286,0.9,0.0,0.936120439093855
259,30.380238382602307,30.53404076642833,0.9,0.0,0.9230988080869884
260,30.529975356855825,30.685275110424385,0.9,0.0,0.9223501232157209
261,29.04963607756867,29.190132438344357,0.9,0.0,0.9297518196121566
262,25.488221485433023,25.593103700287354,0.9,0.0,0.9475588925728349
263,24.846645223481207,24.94664522348121,0.9,0.0,0.95
264,27.301623386926455,27.42463962079572,0.9,0.0,0.9384918830653677
265,27.69234344021485,27.819266874616996,0.9,0.0,0.9365382827989257
266,26.349236242315516,26.462728604738672,0.9,0.0,0.9432538187884224
267,25.58061479457506,25.686420942520808,0.9,0.0,0.9470969260271247
268,27.331794010761698,27.455111950869316,0.9,0.0,0.9383410299461915
269,27.613506215923923,27.739641278083162,0.9,0.0,0.9369324689203803
270,28.98795361758853,29.127833153764417,0.9,0.0,0.9300602319120573
271,29.480087753027096,29.62488863055737,0.9,0.0,0.9275995612348644
272,31.6108300773578,31.77693837813138,0.9,0.0,0.9169458496132109
273,30.38384421053379,30.53768265263913,0.9,0.0,0.923080778947331
274,32.32793316242512,32.50121249404937,0.9,0.0,0.9133603341878743
275,33.72613812537479,33.91339950662854,0.9,0.0,0.906369309373126
276,32.445437862015034,32.61989224063518,0.9,0.0,0.9127728106899248
277,32.33684918278246,32.51021767461028,0.9,0.0,0.9133157540860877
278,33.20218881074592,33.38421069885338,0.9,0.0,0.9089890559462703
279,32.86026415104157,33.038866792551985,0.9,0.0,0.9106986792447921
280,30.263971834544503,30.416611552889947,0.9,0.0,0.9236801408272775
281,32.873852792672736,33.05259132059946,0.9,0.0,0.9106307360366362
282,30.840917693883554,30.99932687082239,0.9,0.0,0.9207954115305822
283,29.10684612427934,29.247914585522132,0.9,0.0,0.9294657693786033
284,29.368853085878296,29.512541616737078,0.9,0.0,0.9281557345706085
285,28.32415633667795,28.457397900044732,0.9,0.0,0.9333792183166102
286,25.56918692002957,25.674878789229865,0.9,0.0,0.9471540653998521
287,26.054860399963324,26.165409003962957,0.9,0.0,0.9447256980001834
288,26.239004438114662,26.35139448249581,0.9,0.0,0.9438049778094266
289,25.719861200406605,25.82705981241067,0.9,0.0,0.9464006939979669
290,26.44873367903142,26.563221015821735,0.9,0.0,0.9427563316048428
291,28.079028676425512,28.20981896318977,0.9,0.0,0.9346048566178724
292,27.1307799460976,27.252087745558576,0.9,0.0,0.9393461002695119
293,26.230518032752776,26.342823213080305,0.9,0.0,0.943847409836236
294,27.494923904066788,27.619873143107455,0.9,0.0,0.937525380479666
295,30.1059768010838,30.257036569094637,0.9,0.0,0.924470115994581
296,31.024239678582298,31.18448207536812,0.9,0.0,0.9198788016070885
297,30.526543536949625,30.68180897231912,0.9,0.0,0.9223672823152518
298,30.240134764233908,30.392536111876247,0.9,0.0,0.9237993261788304
299,32.249943966458794,32.422443406123385,0.9,0.0,0.913750280167706
300,32.49014867981611,32.66505016661427,0.9,0.0,0.9125492566009195
301,32.68369291131442,32.86052984042756,0.9,0.0,0.9115815354434279
302,32.29125102859962,32.464163538885614,0.9,0.0,0.9135437448570018
303,32.670657138966654,32.84736371035632,0.9,0.0,0.9116467143051666
304,31.777061892925325,31.944832511854578,0.9,0.0,0.9161146905353733
305,30.86799095933424,31.02667086892758,0.9,0.0,0.9206600452033288
306,30.47422372983844,30.628965967136825,0.9,0.0,0.9226288813508078
307,28.928182375461063,29.067464199215674,0.9,0.0,0.9303590881226946
308,27.81118443722859,27.939296281600875,0.9,0.0,0.935944077813857
309,28.880007904219323,29.018807983261517,0.9,0.0,0.9305999604789034
310,24.81666689231466,24.916666892314662,0.9,0.0,0.95
311,27.12672415286938,27.247991394398074,0.9,0.0,0.939366379235653
312,27.326017481120804,27.44927765593201,0.9,0.0,0.938369912594396
313,26.72797003795848,26.845249738338065,0.9,0.0,0.9413601498102075
314,26.347346173673017,26.46081963540975,0.9,0.0,0.9432632691316348
315,26.0781745948079,26.18895634075598,0.9,0.0,0.9446091270259604
316,26.631911341906964,26.748230455326034,0.9,0.0,0.9418404432904651
317,27.437625838863976,27.562002097252616,0.9,0.0,0.9378118708056801
318,28.0362430423947,28.16660547281865,0.9,0.0,0.9348187847880265
319,30.534840895487385,30.69018930444226,0.9,0.0,0.922325795522563
320,29.63732622116758,29.783699483379255,0.9,0.0,0.9268133688941621
321,30.661240283064867,30.817852685895517,0.9,0.0,0.9216937985846756
322,32.213822693059136,32.38596091998973,0.9,0.0,0.9139308865347042
323,31.695021723230724,31.861971940463032,0.9,0.0,0.9165248913838463
324,31.12895449157017,31.29024403648587,0.9,0.0,0.9193552275421492
325,34.242015658870145,34.43443581545885,0.9,0.0,0.9037899217056492
326,33.470052822284565,33.65475335050741,0.9,0.0,0.9076497358885771
327,31.12834554931983,31.28962900481303,0.9,0.0,0.9193582722534008
328,32.53686645397089,32.7122351185106,0.9,0.0,0.9123156677301455
329,31.07308581776158,31.233816675939195,0.9,0.0,0.919634570911192
330,29.609934676731797,29.756034023499115,0.9,0.0,0.926950326616341
331,30.507857224437146,30.662935796681516,0.9,0.0,0.9224607138778143
332,27.826082046683805,27.954342867150643,0.9,0.0,0.935869589766581
333,30.790922426648567,30.948831650915054,0.9,0.0,0.9210453878667572
334,27.21517074244582,27.33732244987028,0.9,0.0,0.9389241462877709
335,26.451483930356403,26.565998769659966,0.9,0.0,0.9427425803482179
336,25.54336941245653,25.6488031065811,0.9,0.0,0.9472831529377173
337,27.523897107693475,27.64913607877041,0.9,0.0,0.9373805144615326
338,25.977312385793343,26.087085509651278,0.9,0.0,0.9451134380710332
339,26.97680518142114,27.09657323323535,0.9,0.0,0.9401159740928943
340,27.09970599936484,27.220703059358488,0.9,0.0,0.9395014700031757
341,26.87349900666328,26.99223399672991,0.9,0.0,0.9406325049666836
342,28.59285322058236,28.728781752788183,0.9,0.0,0.9320357338970882
343,28.538898367704856,28.674287351381906,0.9,0.0,0.9323055081614757
344,29.77159337896732,29.919309312756994,0.9,0.0,0.9261420331051633
345,28.975242011242795,29.11499443135522,0.9,0.0,0.930123789943786
346,32.24463561568535,32.4170819718422,0.9,0.0,0.9137768219215732
347,33.32473105132532,33.507978361838575,0.9,0.0,0.9083763447433734
348,32.27815549037794,32.45093704528172,0.9,0.0,0.9136092225481103
349,33.45215257439133,33.63667410013524,0.9,0.0,0.9077392371280433
350,33.597879197553674,33.78385798952921,0.9,0.0,0.9070106040122315
351,32.13394863252424,32.30528811884948,0.9,0.0,0.9143302568373788
