timestamp,hour,ambient_temp,solar_irradiance,demand_kw,solar_generation_kw,battery_soc,battery_temp,battery_action,battery_power_kw,grid_import_kw,grid_export_kw,self_consumption_kw,electricity_price,cost_import_brl,revenue_export_brl,net_cost_brl
2024-01-29 02:00:00,338,24.21374445213829,0.0,142.78634819176696,0.0,0.13757418647687586,25.0,hold,0.0,142.78634819176696,0,0.0,0.45,64.25385668629514,0.0,64.25385668629514
2024-01-29 03:00:00,339,25.10454186143805,0.0,140.11905513798487,0.0,0.13757418647687586,25.0,hold,0.0,140.11905513798487,0,0.0,0.45,63.053574812093196,0.0,63.053574812093196
2024-01-29 04:00:00,340,26.101174096774955,0.0,145.96152511120215,0.0,0.13757418647687586,25.0,hold,0.0,145.96152511120215,0,0.0,0.45,65.68268630004097,0.0,65.68268630004097
2024-01-29 05:00:00,341,28.111112828931027,0.0,158.8402802921382,0.0,0.13757418647687586,25.0,hold,0.0,158.8402802921382,0,0.0,0.45,71.47812613146219,0.0,71.47812613146219
2024-01-29 06:00:00,342,31.58266247332865,0.0,155.9914898939672,0.0,0.13757418647687586,25.0,hold,0.0,155.9914898939672,0,0.0,0.45,70.19617045228524,0.0,70.19617045228524
2024-01-29 07:00:00,343,33.64108536569395,0.022736429021021118,550.6061731713366,3.7315950851980446,0.13757418647687586,25.0,hold,0.0,546.8745780861386,0,3.7315950851980446,0.45,246.0935601387624,0.0,246.0935601387624
2024-01-29 08:00:00,344,32.33617014762254,0.06977484605159813,572.9432680725109,11.513645331763772,0.13757418647687586,25.0,hold,0.0,561.4296227407472,0,11.513645331763772,0.45,252.64333023333623,0.0,252.64333023333623
2024-01-29 09:00:00,345,31.63239093332322,0.1454409661129212,524.3019772980184,24.069021724609456,0.13757418647687586,25.0,hold,0.0,500.23295557340896,0,24.069021724609456,0.45,225.10483000803404,0.0,225.10483000803404
2024-01-29 10:00:00,346,31.762808501170838,0.08033225348417831,545.671798253703,13.287058372499224,0.13757418647687586,25.0,hold,0.0,532.3847398812037,0,13.287058372499224,0.45,239.57313294654168,0.0,239.57313294654168
2024-01-29 11:00:00,347,33.27218939792852,0.22509234777061415,536.4024651173413,36.999534678712024,0.13757418647687586,25.0,hold,0.0,499.40293043862926,0,36.999534678712024,0.45,224.73131869738316,0.0,224.73131869738316
2024-01-29 12:00:00,348,33.0269874286032,0.2726765328967267,513.3106313078264,44.866646243330294,0.13757418647687586,25.0,hold,0.0,468.4439850644961,0,44.866646243330294,0.45,210.79979327902325,0.0,210.79979327902325
2024-01-29 13:00:00,349,34.0301992246063,0.0501760026509686,494.75942455976906,8.221812926506482,0.13757418647687586,25.0,hold,0.0,486.5376116332626,0,8.221812926506482,0.45,218.94192523496818,0.0,218.94192523496818
2024-01-29 14:00:00,350,33.176505674215335,0.11596564172573992,508.35596856643144,19.069387358618304,0.13757418647687586,25.0,hold,0.0,489.28658120781313,0,19.069387358618304,0.45,220.17896154351592,0.0,220.17896154351592
2024-01-29 15:00:00,351,31.87455622341399,0.11254504610113235,533.074677053964,18.606543709172012,0.13757418647687586,25.0,hold,0.0,514.468133344792,0,18.606543709172012,0.45,231.5106600051564,0.0,231.5106600051564
2024-01-29 16:00:00,352,30.114818604832678,0.08609593576402952,491.3725247077032,14.336860815933509,0.13757418647687586,25.0,hold,0.0,477.0356638917697,0,14.336860815933509,0.45,214.66604875129636,0.0,214.66604875129636
2024-01-29 17:00:00,353,29.31569775097838,0.06891171843898662,570.2165910774654,11.512758673795158,0.13757418647687586,25.0,hold,0.0,558.7038324036703,0,11.512758673795158,0.65,363.1574910623857,0.0,363.1574910623857
2024-01-29 18:00:00,354,28.678018408137,0.0,501.6141240332046,0.0,0.13757418647687586,25.0,hold,0.0,501.6141240332046,0,0.0,0.85,426.3720054282239,0.0,426.3720054282239
2024-01-29 19:00:00,355,29.174866335738287,0.0,132.76108687902936,0.0,0.13757418647687586,25.0,hold,0.0,132.76108687902936,0,0.0,0.85,112.84692384717495,0.0,112.84692384717495
2024-01-29 20:00:00,356,25.106279546310347,0.0,150.34749433546656,0.0,0.13757418647687586,25.0,hold,0.0,150.34749433546656,0,0.0,0.85,127.79537018514658,0.0,127.79537018514658
2024-01-29 21:00:00,357,26.215027823720764,0.0,150.04647664325296,0.0,0.13757418647687586,25.0,hold,0.0,150.04647664325296,0,0.0,0.65,97.53020981811443,0.0,97.53020981811443
2024-01-29 22:00:00,358,26.999301381173037,0.0,165.62217893344638,0.0,0.13757418647687586,25.0,hold,0.0,165.62217893344638,0,0.0,0.45,74.52998052005087,0.0,74.52998052005087
2024-01-29 23:00:00,359,27.373433448810257,0.0,147.4189784961578,0.0,0.13757418647687586,25.0,hold,0.0,147.4189784961578,0,0.0,0.45,66.338540323271,0.0,66.338540323271
2024-01-30 00:00:00,360,24.532447133702,0.0,137.90684312552028,0.0,0.13757418647687586,25.0,hold,0.0,137.90684312552028,0,0.0,0.45,62.058079406484126,0.0,62.058079406484126
2024-01-30 01:00:00,361,26.019958666553006,0.0,153.66300988857964,0.0,0.13757418647687586,25.0,hold,0.0,153.66300988857964,0,0.0,0.45,69.14835444986083,0.0,69.14835444986083
2024-01-30 02:00:00,362,27.940162104368326,0.0,163.38926050589774,0.0,0.13757418647687586,25.0,hold,0.0,163.38926050589774,0,0.0,0.45,73.52516722765398,0.0,73.52516722765398
2024-01-30 03:00:00,363,26.943673473536425,0.0,140.99380458555225,0.0,0.13757418647687586,25.0,hold,0.0,140.99380458555225,0,0.0,0.45,63.44721206349852,0.0,63.44721206349852
2024-01-30 04:00:00,364,26.66457057894036,0.0,156.754450648965,0.0,0.13757418647687586,25.0,hold,0.0,156.754450648965,0,0.0,0.45,70.53950279203424,0.0,70.53950279203424
2024-01-30 05:00:00,365,27.057164553219316,0.0,142.31657223321824,0.0,0.13757418647687586,25.0,hold,0.0,142.31657223321824,0,0.0,0.45,64.0424575049482,0.0,64.0424575049482
2024-01-30 06:00:00,366,29.194179836204004,0.0,143.44659146382114,0.0,0.13757418647687586,25.0,hold,0.0,143.44659146382114,0,0.0,0.45,64.55096615871952,0.0,64.55096615871952
2024-01-30 07:00:00,367,29.678378847598985,0.03928588959548913,543.8773995505993,6.5536211243061535,0.13757418647687586,25.0,hold,0.0,537.3237784262932,0,6.5536211243061535,0.45,241.79570029183193,0.0,241.79570029183193
2024-01-30 08:00:00,368,32.81264149644631,0.12064053245219684,617.1238464375433,19.867976080480666,0.13757418647687586,25.0,hold,0.0,597.2558703570627,0,19.867976080480666,0.45,268.76514166067824,0.0,268.76514166067824
2024-01-30 09:00:00,369,31.392673447486775,0.10198646048192118,529.1636429270268,16.894361308136965,0.13757418647687586,25.0,hold,0.0,512.2692816188899,0,16.894361308136965,0.45,230.52117672850045,0.0,230.52117672850045
2024-01-30 10:00:00,370,32.64608957220993,0.04285137985348785,502.8232403101156,7.0619356428091935,0.13757418647687586,25.0,hold,0.0,495.7613046673064,0,7.0619356428091935,0.45,223.0925871002879,0.0,223.0925871002879
2024-01-30 11:00:00,371,33.530944207421115,0.17067996018896395,509.7445192261129,28.02547160408997,0.13757418647687586,25.0,hold,0.0,481.71904762202297,0,28.02547160408997,0.45,216.77357142991033,0.0,216.77357142991033
2024-01-30 12:00:00,372,32.29207196095764,0.1219801352367464,523.1292086955617,20.131771201958372,0.13757418647687586,25.0,hold,0.0,502.99743749360334,0,20.131771201958372,0.45,226.3488468721215,0.0,226.3488468721215
2024-01-30 13:00:00,373,31.85986407120166,0.1484646378376218,511.71470523341736,24.546444312632243,0.13757418647687586,25.0,hold,0.0,487.16826092078514,0,24.546444312632243,0.45,219.2257174143533,0.0,219.2257174143533
2024-01-30 14:00:00,374,33.77498345037171,0.11159812815461594,513.4141145450538,18.305777011483244,0.13757418647687586,25.0,hold,0.0,495.1083375335706,0,18.305777011483244,0.45,222.79875189010676,0.0,222.79875189010676
2024-01-30 15:00:00,375,32.32618662464743,0.04002661727706373,477.0239662702211,6.605120058775762,0.13757418647687586,25.0,hold,0.0,470.4188462114453,0,6.605120058775762,0.45,211.6884807951504,0.0,211.6884807951504
2024-01-30 16:00:00,376,34.043740498938924,0.04774078234487398,506.6581365140888,7.822339430843089,0.13757418647687586,25.0,hold,0.0,498.8357970832457,0,7.822339430843089,0.45,224.47610868746057,0.0,224.47610868746057
2024-01-30 17:00:00,377,30.7351736949847,0.04563861220232682,497.9750963974439,7.580577224034252,0.13757418647687586,25.0,hold,0.0,490.39451917340966,0,7.580577224034252,0.65,318.7564374627163,0.0,318.7564374627163
2024-01-30 18:00:00,378,30.109178880579215,0.0,512.2163915162106,0.0,0.13757418647687586,25.0,hold,0.0,512.2163915162106,0,0.0,0.85,435.38393278877896,0.0,435.38393278877896
2024-01-30 19:00:00,379,26.94126096875129,0.0,160.41886074427737,0.0,0.13757418647687586,25.0,hold,0.0,160.41886074427737,0,0.0,0.85,136.35603163263576,0.0,136.35603163263576
2024-01-30 20:00:00,380,29.64703762523797,0.0,147.3807772528069,0.0,0.13757418647687586,25.0,hold,0.0,147.3807772528069,0,0.0,0.85,125.27366066488585,0.0,125.27366066488585
2024-01-30 21:00:00,381,26.856531420511722,0.0,148.06264997641392,0.0,0.13757418647687586,25.0,hold,0.0,148.06264997641392,0,0.0,0.65,96.24072248466905,0.0,96.24072248466905
2024-01-30 22:00:00,382,26.84296663552715,0.0,158.6664979359176,0.0,0.13757418647687586,25.0,hold,0.0,158.6664979359176,0,0.0,0.45,71.39992407116291,0.0,71.39992407116291
2024-01-30 23:00:00,383,27.197615080953568,0.0,153.55590167278777,0.0,0.13757418647687586,25.0,hold,0.0,153.55590167278777,0,0.0,0.45,69.1001557527545,0.0,69.1001557527545
2024-01-31 00:00:00,384,25.400533744581914,0.0,147.3624760097883,0.0,0.13757418647687586,25.0,hold,0.0,147.3624760097883,0,0.0,0.45,66.31311420440474,0.0,66.31311420440474
2024-01-31 01:00:00,385,27.226945694288684,0.0,134.29308500715283,0.0,0.13757418647687586,25.0,hold,0.0,134.29308500715283,0,0.0,0.45,60.43188825321877,0.0,60.43188825321877
2024-01-31 02:00:00,386,26.987433539162772,0.0,150.44720343616657,0.0,0.13757418647687586,25.0,hold,0.0,150.44720343616657,0,0.0,0.45,67.70124154627496,0.0,67.70124154627496
2024-01-31 03:00:00,387,26.32550271368862,0.0,150.73521069220527,0.0,0.13757418647687586,25.0,hold,0.0,150.73521069220527,0,0.0,0.45,67.83084481149237,0.0,67.83084481149237
2024-01-31 04:00:00,388,28.20140270743385,0.0,136.167777884772,0.0,0.13757418647687586,25.0,hold,0.0,136.167777884772,0,0.0,0.45,61.2755000481474,0.0,61.2755000481474
2024-01-31 05:00:00,389,27.18184973508467,0.0,145.5675965685248,0.0,0.13757418647687586,25.0,hold,0.0,145.5675965685248,0,0.0,0.45,65.50541845583616,0.0,65.50541845583616
2024-01-31 06:00:00,390,27.557098285299922,0.0,143.75122137529291,0.0,0.13757418647687586,25.0,hold,0.0,143.75122137529291,0,0.0,0.45,64.68804961888182,0.0,64.68804961888182
2024-01-31 07:00:00,391,30.58288651584345,0.06738565243373086,558.5301498209641,11.199740527507405,0.13757418647687586,25.0,hold,0.0,547.3304092934567,0,11.199740527507405,0.45,246.29868418205552,0.0,246.29868418205552
2024-01-31 08:00:00,392,30.21595978883399,0.07670568950590033,596.5148591204319,12.767903437417514,0.13757418647687586,25.0,hold,0.0,583.7469556830143,0,12.767903437417514,0.45,262.6861300573565,0.0,262.6861300573565
2024-01-31 09:00:00,393,31.18379229488866,0.0868623309524749,507.5363053070619,14.401342005175946,0.13757418647687586,25.0,hold,0.0,493.134963301886,0,14.401342005175946,0.45,221.9107334858487,0.0,221.9107334858487
2024-01-31 10:00:00,394,33.097287066658225,0.1513934879724372,509.0424638516607,24.903296913462192,0.13757418647687586,25.0,hold,0.0,484.1391669381985,0,24.903296913462192,0.45,217.86262512218934,0.0,217.86262512218934
2024-01-31 11:00:00,395,31.64892610094476,0.08228199385559518,492.7977719490447,13.615919865773895,0.13757418647687586,25.0,hold,0.0,479.1818520832708,0,13.615919865773895,0.45,215.63183343747187,0.0,215.63183343747187
2024-01-31 12:00:00,396,34.87460971352546,0.06483113836873734,481.0164372317077,10.585969634386451,0.13757418647687586,25.0,hold,0.0,470.43046759732124,0,10.585969634386451,0.45,211.69371041879455,0.0,211.69371041879455
2024-01-31 13:00:00,397,33.34744296975312,0.20580593070402783,461.84950347815476,33.818799996500324,0.13757418647687586,25.0,hold,0.0,428.0307034816544,0,33.818799996500324,0.45,192.6138165667445,0.0,192.6138165667445
2024-01-31 14:00:00,398,32.54393744328931,0.1407830261898584,560.5799303892793,23.210914779271718,0.13757418647687586,25.0,hold,0.0,537.3690156100076,0,23.210914779271718,0.45,241.81605702450344,0.0,241.81605702450344
